Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
RIVERGATE,"5,050,000","1,894.46","2,666",Jun-22,ROBERTSON QUAY,Resale,Strata,176,"28,693",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"2,445,000","1,625.36","1,504",Jun-22,KEPPEL BAY VIEW,Resale,Strata,151,"16,192",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
CITY REGENCY,"673,000",484.38,"1,389",Jun-22,ST. MICHAEL'S ROAD,Resale,Strata,45,"14,956",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
D'LEEDON,"1,915,000","1,184.04","1,617",Jun-22,LEEDON HEIGHTS,Resale,Strata,110,"17,409",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,11 to 15
THE WHARF RESIDENCE,"2,260,000","1,033.34","2,187",Jun-22,TONG WATT ROAD,Resale,Strata,96,"23,542",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE ARTE,"1,830,000","1,054.87","1,735",Jun-22,JALAN RAJA UDANG,Resale,Strata,98,"18,673",-,Condominium,1,Freehold,12,Rest of Central Region,06 to 10
TREVISTA,"1,950,000","1,280.92","1,522",Jun-22,LORONG 3 TOA PAYOH,Resale,Strata,119,"16,387",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,11 to 15
ALEX RESIDENCES,"1,800,000",925.7,"1,944",Jun-22,ALEXANDRA VIEW,Resale,Strata,86,"20,930",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,21 to 25
REFLECTIONS AT KEPPEL BAY,"2,080,000",990.29,"2,100",Jun-22,KEPPEL BAY VIEW,Resale,Strata,92,"22,609",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,16 to 20
SPRING GROVE,"2,200,000","1,388.56","1,584",Jun-22,GRANGE ROAD,Resale,Strata,129,"17,054",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,11 to 15
THE VIRIDIAN,"1,250,000",882.65,"1,416",Jun-22,JALAN AMPAS,Resale,Strata,82,"15,244",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
STARVILLE,"1,340,000","1,216.33","1,102",Jun-22,LENGKONG TIGA,Resale,Strata,113,"11,858",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
PRISTINE HEIGHTS,"1,535,000","1,076.4","1,426",Jun-22,MERGUI ROAD,Resale,Strata,100,"15,350",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
ST FRANCIS LODGE,"1,540,000","1,237.86","1,244",Jun-22,ST. FRANCIS ROAD,Resale,Strata,115,"13,391",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
SIMS URBAN OASIS,"1,750,000","1,065.64","1,642",Jun-22,SIMS DRIVE,Resale,Strata,99,"17,677",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
THE OCEANFRONT @ SENTOSA COVE,"3,068,000","1,711.48","1,793",Jun-22,OCEAN DRIVE,Resale,Strata,159,"19,296",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
HIGHLINE RESIDENCES,"2,419,000","1,151.75","2,100",Jun-22,KIM TIAN ROAD,Resale,Strata,107,"22,607",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,01 to 05
PARC CENTENNIAL,"2,060,000","1,248.62","1,650",Jun-22,KAMPONG JAVA ROAD,Resale,Strata,116,"17,759",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
DORSETT RESIDENCES,"1,430,000",688.9,"2,076",Jun-22,NEW BRIDGE ROAD,Resale,Strata,64,"22,344",-,Apartment,1,99 yrs lease commencing from 2009,02,Rest of Central Region,01 to 05
BARTLEY RIDGE,"1,250,000",828.83,"1,508",Jun-22,MOUNT VERNON ROAD,Resale,Strata,77,"16,234",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
TREVISTA,"1,800,000","1,108.69","1,624",Jun-22,LORONG 3 TOA PAYOH,Resale,Strata,103,"17,476",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,21 to 25
MONTEREY PARK CONDOMINIUM,"2,020,000","1,367.03","1,478",Jun-22,WEST COAST RISE,Resale,Strata,127,"15,906",-,Condominium,1,999 yrs lease commencing from 1885,05,Outside Central Region,01 to 05
VALLEY PARK,"2,500,000","1,216.33","2,055",Jun-22,RIVER VALLEY ROAD,Resale,Strata,113,"22,124",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,16 to 20
DOVER PARKVIEW,"1,150,000",936.47,"1,228",Jun-22,DOVER RISE,Resale,Strata,87,"13,218",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,01 to 05
VACANZA @ EAST,"1,380,000","1,033.34","1,335",Jun-22,LENGKONG TUJOH,Resale,Strata,96,"14,375",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
FABER CREST,"1,368,000","1,248.62","1,096",Jun-22,FABER HEIGHTS,Resale,Strata,116,"11,793",-,Condominium,1,99 yrs lease commencing from 1996,05,Outside Central Region,01 to 05
SIXTEEN35 RESIDENCES,"960,000",624.31,"1,538",Jun-22,LORONG 35 GEYLANG,Resale,Strata,58,"16,552",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
EUHABITAT,"680,000",505.91,"1,344",Jun-22,JALAN EUNOS,Resale,Strata,47,"14,468",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
MERA SPRINGS,"2,290,000","1,291.68","1,773",Jun-22,CARLISLE ROAD,Resale,Strata,120,"19,083",-,Condominium,1,Freehold,08,Rest of Central Region,11 to 15
PARVIS,"2,200,000",990.29,"2,222",Jun-22,HOLLAND HILL,Resale,Strata,92,"23,913",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
KEMBANGAN SUITES,"1,380,000",990.29,"1,394",Jun-22,JALAN MASJID,Resale,Strata,92,"15,000",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
THE ANCHORAGE,"2,175,000","1,237.86","1,757",Jun-22,ALEXANDRA ROAD,Resale,Strata,115,"18,913",-,Condominium,1,Freehold,03,Rest of Central Region,06 to 10
VACANZA @ EAST,"1,125,000",807.3,"1,394",Jun-22,LENGKONG TUJOH,Resale,Strata,75,"15,000",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
LEONIE GARDENS,"3,300,000","1,733","1,904",Jun-22,LEONIE HILL,Resale,Strata,161,"20,497",-,Condominium,1,99 yrs lease commencing from 1990,09,Core Central Region,16 to 20
GUILIN MANSIONS,"1,200,000","1,065.64","1,126",Jun-22,LORONG 37 GEYLANG,Resale,Strata,99,"12,121",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PARC RIVIERA,"1,360,000",904.18,"1,504",Jun-22,WEST COAST VALE,Resale,Strata,84,"16,190",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,26 to 30
D'LEEDON,"1,150,000",624.31,"1,842",Jun-22,LEEDON HEIGHTS,Resale,Strata,58,"19,828",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10
MEDGE,"1,280,000",807.3,"1,586",Jun-22,MINBU ROAD,Resale,Strata,75,"17,067",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
COMMONWEALTH TOWERS,"900,000",462.85,"1,944",Jun-22,COMMONWEALTH AVENUE,Resale,Strata,43,"20,930",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,11 to 15
SENNETT RESIDENCE,"905,000",570.49,"1,586",Jun-22,PHENG GECK AVENUE,Resale,Strata,53,"17,075",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,01 to 05
THE MERCURY,"1,980,000","1,044.11","1,896",Jun-22,SHANGHAI ROAD,Resale,Strata,97,"20,412",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
SKY@ELEVEN,"5,500,000","2,712.53","2,028",Jun-22,THOMSON LANE,Resale,Strata,252,"21,825",-,Condominium,1,Freehold,11,Core Central Region,36 to 40
D'LEEDON,"2,200,000","1,216.33","1,809",Jun-22,LEEDON HEIGHTS,Resale,Strata,113,"19,469",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,21 to 25
SIMSVILLE,"1,520,000","1,248.62","1,217",Jun-22,GEYLANG EAST AVENUE 2,Resale,Strata,116,"13,103",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,01 to 05
ONE-NORTH RESIDENCES,"858,000",516.67,"1,661",Jun-22,ONE-NORTH GATEWAY,Resale,Strata,48,"17,875",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,01 to 05
RIVERGATE,"2,880,000","1,022.58","2,816",Jun-22,ROBERTSON QUAY,Resale,Strata,95,"30,316",-,Apartment,1,Freehold,09,Core Central Region,26 to 30
NIN RESIDENCE,"1,180,000",850.36,"1,388",Jun-22,PHENG GECK AVENUE,Resale,Strata,79,"14,937",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,06 to 10
SENNETT RESIDENCE,"920,000",570.49,"1,613",Jun-22,PHENG GECK AVENUE,Resale,Strata,53,"17,358",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,06 to 10
GROSVENOR VIEW,"2,428,000","2,368.08","1,025",Jun-22,LENGKONG EMPAT,Resale,Strata,220,"11,036",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
VALLEY PARK,"7,568,888","3,788.93","1,998",Jun-22,RIVER VALLEY ROAD,Resale,Strata,352,"21,503",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,16 to 20
VACANZA @ EAST,"745,000",559.73,"1,331",Jun-22,LENGKONG TUJOH,Resale,Strata,52,"14,327",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
SOLEIL @ SINARAN,"1,860,000",936.47,"1,986",Jun-22,SINARAN DRIVE,Resale,Strata,87,"21,379",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,21 to 25
URBAN RESORT CONDOMINIUM,"5,100,000","2,120.51","2,405",Jun-22,CAIRNHILL ROAD,Resale,Strata,197,"25,888",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
HUNDRED TREES,"2,380,000","1,474.67","1,614",Jun-22,WEST COAST DRIVE,Resale,Strata,137,"17,372",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
D'LOTUS,"1,170,000",807.3,"1,449",Jun-22,LORONG AMPAS,Resale,Strata,75,"15,600",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
ATRIUM RESIDENCES,"1,245,000",947.23,"1,314",Jun-22,LORONG 28 GEYLANG,Resale,Strata,88,"14,148",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
MARINA COLLECTION,"7,000,000","3,788.93","1,847",Jun-22,COVE DRIVE,Resale,Strata,352,"19,886",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"1,550,000",893.41,"1,735",Jun-22,KEPPEL BAY DRIVE,Resale,Strata,83,"18,675",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
ONE-NORTH RESIDENCES,"2,070,000","1,334.74","1,551",Jun-22,ONE-NORTH GATEWAY,Resale,Strata,124,"16,694",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,01 to 05
SKYSUITES@ANSON,"868,000",365.98,"2,372",Jun-22,ENGGOR STREET,Resale,Strata,34,"25,529",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,41 to 45
WATERFALL GARDENS,"4,300,000","2,195.86","1,958",Jun-22,FARRER ROAD,Resale,Strata,204,"21,078",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
IRESIDENCES,"1,550,000",979.52,"1,582",Jun-22,IRRAWADDY ROAD,Resale,Strata,91,"17,033",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
THE TATE RESIDENCES,"6,750,000","2,195.86","3,074",Jun-22,CLAYMORE ROAD,Resale,Strata,204,"33,088",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
PATERSON SUITES,"4,409,894","1,679.18","2,626",Jun-22,PATERSON ROAD,Resale,Strata,156,"28,269",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
WATERSCAPE AT CAVENAGH,"2,600,000","1,313.21","1,980",Jun-22,CAVENAGH ROAD,Resale,Strata,122,"21,311",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
FORTE SUITES,"1,160,000",678.13,"1,711",Jun-22,MERGUI ROAD,Resale,Strata,63,"18,413",-,Apartment,1,Freehold,08,Rest of Central Region,11 to 15
CAIRNHILL NINE,"3,980,000","1,528.49","2,604",Jun-22,CAIRNHILL ROAD,Resale,Strata,142,"28,028",-,Apartment,1,99 yrs lease commencing from 2014,09,Core Central Region,16 to 20
THE RISE @ OXLEY - RESIDENCES,"1,120,000",462.85,"2,420",Jun-22,OXLEY RISE,Resale,Strata,43,"26,047",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE SOLITAIRE,"4,500,000","2,163.56","2,080",Jun-22,BALMORAL PARK,Resale,Strata,201,"22,388",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
QUINTERRA,"2,880,000","1,786.82","1,612",Jun-22,HOLLAND ROAD,Resale,Strata,166,"17,349",-,Apartment,1,99 yrs lease commencing from 2006,10,Core Central Region,16 to 20
CENTRAL GREEN CONDOMINIUM,"2,080,000","1,431.61","1,453",Jun-22,JALAN MEMBINA,Resale,Strata,133,"15,639",-,Condominium,1,99 yrs lease commencing from 1992,03,Rest of Central Region,06 to 10
ONE SHENTON,"2,189,000","1,194.8","1,832",Jun-22,SHENTON WAY,Resale,Strata,111,"19,721",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,36 to 40
COMMONWEALTH TOWERS,"2,008,888","1,033.34","1,944",Jun-22,COMMONWEALTH AVENUE,Resale,Strata,96,"20,926",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,16 to 20
ASTORIA PARK,"1,280,000","1,173.28","1,091",Jun-22,LORONG MYDIN,Resale,Strata,109,"11,743",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,06 to 10
QUEENS PEAK,"1,010,000",484.38,"2,085",Jun-22,DUNDEE ROAD,Resale,Strata,45,"22,444",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,21 to 25
THE VISION,"1,990,000","1,313.21","1,515",Jun-22,WEST COAST CRESCENT,Resale,Strata,122,"16,311",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,26 to 30
EIGHT RIVERSUITES,"1,480,000",936.47,"1,580",Jun-22,WHAMPOA EAST,Resale,Strata,87,"17,011",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,26 to 30
ONE SHENTON,"1,950,000","1,140.98","1,709",Jun-22,SHENTON WAY,Resale,Strata,106,"18,396",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
WATERMARK ROBERTSON QUAY,"1,840,000",893.41,"2,060",May-22,RODYK STREET,Resale,Strata,83,"22,169",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
SIMS URBAN OASIS,"1,620,000",958,"1,691",May-22,SIMS DRIVE,Resale,Strata,89,"18,202",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
CLIVEDEN AT GRANGE,"7,700,000","2,841.7","2,710",May-22,GRANGE ROAD,Resale,Strata,264,"29,167",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
THE CLEMENT CANOPY,"2,300,000","1,345.5","1,709",May-22,CLEMENTI AVENUE 1,Resale,Strata,125,"18,400",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,36 to 40
KENTISH GREEN,"1,220,000","1,097.93","1,111",May-22,OXFORD ROAD,Resale,Strata,102,"11,961",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
THE INTERLACE,"2,625,000","1,872.94","1,402",May-22,DEPOT ROAD,Resale,Strata,174,"15,086",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,01 to 05
STELLAR RV,"968,000",538.2,"1,799",May-22,RIVER VALLEY ROAD,Resale,Strata,50,"19,360",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
VACANZA @ EAST,"670,000",484.38,"1,383",May-22,LENGKONG TUJOH,Resale,Strata,45,"14,889",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
SKYLINE RESIDENCES,"1,850,000",828.83,"2,232",May-22,TELOK BLANGAH ROAD,Resale,Strata,77,"24,026",-,Condominium,1,Freehold,04,Rest of Central Region,16 to 20
D'LEEDON,"2,500,000","1,356.26","1,843",May-22,LEEDON HEIGHTS,Resale,Strata,126,"19,841",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,26 to 30
CITYLIGHTS,"1,538,888",925.7,"1,662",May-22,JELLICOE ROAD,Resale,Strata,86,"17,894",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,06 to 10
TWIN VEW,"1,130,000",731.95,"1,544",May-22,WEST COAST VALE,Resale,Strata,68,"16,618",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,06 to 10
COMMONWEALTH TOWERS,"1,460,000",753.48,"1,938",May-22,COMMONWEALTH AVENUE,Resale,Strata,70,"20,857",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,26 to 30
CENTRAL GROVE,"1,275,000","1,022.58","1,247",May-22,GEYLANG EAST AVENUE 1,Resale,Strata,95,"13,421",-,Condominium,1,99 yrs lease commencing from 1997,14,Rest of Central Region,06 to 10
QUEENS PEAK,"1,408,000",775.01,"1,817",May-22,DUNDEE ROAD,Resale,Strata,72,"19,556",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
TYRWHITT 139,"600,000",344.45,"1,742",May-22,TYRWHITT ROAD,Resale,Strata,32,"18,750",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
MARINA BAY RESIDENCES,"2,200,000","1,130.22","1,947",May-22,MARINA BOULEVARD,Resale,Strata,105,"20,952",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,21 to 25
THE SAIL @ MARINA BAY,"1,590,000",893.41,"1,780",May-22,MARINA BOULEVARD,Resale,Strata,83,"19,157",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,21 to 25
COMMONWEALTH TOWERS,"1,340,000",753.48,"1,778",May-22,COMMONWEALTH AVENUE,Resale,Strata,70,"19,143",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,01 to 05
THE PLAZA,"1,045,000",807.3,"1,294",May-22,BEACH ROAD,Resale,Strata,75,"13,933",-,Apartment,1,99 yrs lease commencing from 1968,07,Core Central Region,26 to 30
WATERBANK AT DAKOTA,"1,170,000",624.31,"1,874",May-22,DAKOTA CRESCENT,Resale,Strata,58,"20,172",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,11 to 15
DOMUS,"1,545,000",904.18,"1,709",May-22,IRRAWADDY ROAD,Resale,Strata,84,"18,393",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
SIMS URBAN OASIS,"1,088,000",667.37,"1,630",May-22,SIMS DRIVE,Resale,Strata,62,"17,548",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
THE BERTH BY THE COVE,"2,710,000","1,657.66","1,635",May-22,OCEAN DRIVE,Resale,Strata,154,"17,597",-,Condominium,1,99 yrs lease commencing from 2004,04,Core Central Region,01 to 05
ALEXIS,"735,000",430.56,"1,707",May-22,ALEXANDRA ROAD,Resale,Strata,40,"18,375",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
KERRISDALE,"1,390,000",990.29,"1,404",May-22,STURDEE ROAD,Resale,Strata,92,"15,109",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,26 to 30
FRAGRANCE COURT,"1,770,000","1,420.85","1,246",May-22,YEW SIANG ROAD,Resale,Strata,132,"13,409",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
ROBIN SUITES,"1,150,000",462.85,"2,485",May-22,ROBIN ROAD,Resale,Strata,43,"26,744",-,Apartment,1,Freehold,10,Core Central Region,16 to 20
THE SORRENTO,"1,168,000",742.72,"1,573",May-22,WEST COAST ROAD,Resale,Strata,69,"16,928",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
THE MIDAS,"1,180,000","1,097.93","1,075",May-22,LORONG 30 GEYLANG,Resale,Strata,102,"11,569",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
MARINA ONE RESIDENCES,"3,088,000","1,162.51","2,656",May-22,MARINA WAY,Resale,Strata,108,"28,593",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
RESIDENCES @ EVELYN,"4,800,000","2,249.68","2,134",May-22,EVELYN ROAD,Resale,Strata,209,"22,967",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
CITIGATE RESIDENCE,"1,038,000",753.48,"1,378",May-22,RANGOON ROAD,Resale,Strata,70,"14,829",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
SOLEIL @ SINARAN,"3,488,888","1,722.24","2,026",May-22,SINARAN DRIVE,Resale,Strata,160,"21,806",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,21 to 25
QUEENS PEAK,"938,000",495.14,"1,894",May-22,DUNDEE ROAD,Resale,Strata,46,"20,391",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
CORALS AT KEPPEL BAY,"2,620,000","1,356.26","1,932",May-22,KEPPEL BAY DRIVE,Resale,Strata,126,"20,794",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,01 to 05
THE CLEMENT CANOPY,"1,050,000",635.08,"1,653",May-22,CLEMENTI AVENUE 1,Resale,Strata,59,"17,797",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,26 to 30
THE TESSARINA,"1,930,000",968.76,"1,992",May-22,WILBY ROAD,Resale,Strata,90,"21,444",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE TRILINQ,"880,000",538.2,"1,635",May-22,JALAN LEMPENG,Resale,Strata,50,"17,600",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,21 to 25
CASSIA VIEW,"1,490,000","1,205.57","1,236",May-22,GUILLEMARD ROAD,Resale,Strata,112,"13,304",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
RIVER PLACE,"1,168,000",785.77,"1,486",May-22,HAVELOCK ROAD,Resale,Strata,73,"16,000",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,06 to 10
WATERSCAPE AT CAVENAGH,"2,650,000","1,313.21","2,018",May-22,CAVENAGH ROAD,Resale,Strata,122,"21,721",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
WATERBANK AT DAKOTA,"1,550,000",882.65,"1,756",May-22,DAKOTA CRESCENT,Resale,Strata,82,"18,902",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,11 to 15
WILKIE 87,"2,300,000","1,431.61","1,607",May-22,WILKIE ROAD,Resale,Strata,133,"17,293",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
SANT RITZ,"1,668,000","1,097.93","1,519",May-22,PHENG GECK AVENUE,Resale,Strata,102,"16,353",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
QUEENS PEAK,"1,720,000",839.59,"2,049",May-22,DUNDEE ROAD,Resale,Strata,78,"22,051",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,26 to 30
THE POIZ RESIDENCES,"1,390,000",775.01,"1,794",May-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,72,"19,306",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
DUCHESS RESIDENCES,"4,950,000","2,992.39","1,654",May-22,DUCHESS AVENUE,Resale,Strata,278,"17,806",-,Condominium,1,999 yrs lease commencing from 1875,10,Core Central Region,01 to 05
THE PATERSON EDGE,"2,500,000","1,011.82","2,471",May-22,PATERSON ROAD,Resale,Strata,94,"26,596",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
SUITES AT ORCHARD,"1,400,000",731.95,"1,913",May-22,HANDY ROAD,Resale,Strata,68,"20,588",-,Apartment,1,99 yrs lease commencing from 2007,09,Core Central Region,06 to 10
DOVER PARKVIEW,"1,300,000",968.76,"1,342",May-22,DOVER RISE,Resale,Strata,90,"14,444",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,06 to 10
KELLOCK LODGE,"2,044,000","1,205.57","1,695",May-22,KELLOCK ROAD,Resale,Strata,112,"18,250",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
VACANZA @ EAST,"1,800,000","1,625.36","1,107",May-22,LENGKONG TUJOH,Resale,Strata,151,"11,921",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
SIMSVILLE,"1,460,000","1,248.62","1,169",May-22,GEYLANG EAST AVENUE 2,Resale,Strata,116,"12,586",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,06 to 10
HILLTOPS,"3,300,000","1,248.62","2,643",May-22,CAIRNHILL CIRCLE,Resale,Strata,116,"28,448",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
KENTISH GREEN,"1,340,000","1,216.33","1,102",May-22,OXFORD ROAD,Resale,Strata,113,"11,858",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
AIRSTREAM,"590,000",409.03,"1,442",May-22,ST. MICHAEL'S ROAD,Resale,Strata,38,"15,526",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
WATERBANK AT DAKOTA,"838,000",484.38,"1,730",May-22,DAKOTA CRESCENT,Resale,Strata,45,"18,622",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,11 to 15
SEAHILL,"1,300,000",861.12,"1,510",May-22,WEST COAST CRESCENT,Resale,Strata,80,"16,250",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,16 to 20
ST MICHAEL REGENCY,"3,200,000","3,875.04",826,May-22,ST. MICHAEL'S ROAD,Resale,Strata,360,"8,889",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
R MAISON,"840,000",581.26,"1,445",May-22,SOMMERVILLE WALK,Resale,Strata,54,"15,556",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"19,000,000","8,277.52","2,295",May-22,KEPPEL BAY VIEW,Resale,Strata,769,"24,707",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,21 to 25
SOPHIA HILLS,"1,400,000",699.66,"2,001",May-22,MOUNT SOPHIA,Resale,Strata,65,"21,538",-,Condominium,1,99 yrs lease commencing from 2013,09,Core Central Region,01 to 05
HOLLAND RESIDENCES,"2,150,000",968.76,"2,219",May-22,TAMAN WARNA,Resale,Strata,90,"23,889",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
GOODWOOD RESIDENCE,"7,100,000","2,508.01","2,831",May-22,BUKIT TIMAH ROAD,Resale,Strata,233,"30,472",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
CITY LOFT,"628,000",376.74,"1,667",May-22,RACE COURSE ROAD,Resale,Strata,35,"17,943",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
