Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
HEDGES PARK CONDOMINIUM,"1,215,000","1,345.5",903,Oct-20,FLORA DRIVE,Resale,Strata,125,"9,720",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10
HILLBROOKS,"1,290,000","1,237.86","1,042",Oct-20,HILLVIEW AVENUE,Resale,Strata,115,"11,217",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
SHEBA LODGE,"1,688,888","1,636.13","1,032",Oct-20,CARPMAEL ROAD,Resale,Strata,152,"11,111",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
BAYSHORE PARK,"2,850,000","3,799.69",750,Oct-20,BAYSHORE ROAD,Resale,Strata,353,"8,074",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
THE WATERSIDE,"3,588,000","2,400.37","1,495",Oct-20,TANJONG RHU ROAD,Resale,Strata,223,"16,090",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
LIVIA,"1,080,000","1,270.15",850,Oct-20,PASIR RIS GROVE,Resale,Strata,118,"9,153",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
PARC VERA,"915,000",871.88,"1,049",Oct-20,HOUGANG STREET 32,Resale,Strata,81,"11,296",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
ENVIO,"1,230,000","1,011.82","1,216",Oct-20,JOO CHIAT PLACE,Resale,Strata,94,"13,085",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
WATERFRONT WAVES,"1,480,000","1,291.68","1,146",Oct-20,BEDOK RESERVOIR ROAD,Resale,Strata,120,"12,333",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,06 to 10
JUPITER 18,"635,000",452.09,"1,405",Oct-20,LORONG 102 CHANGI,Resale,Strata,42,"15,119",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
GUILIN VIEW,"1,000,000","1,259.39",794,Oct-20,BUKIT BATOK STREET 52,Resale,Strata,117,"8,547",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,21 to 25
THE WOODGROVE,"640,000",871.88,734,Oct-20,WOODGROVE DRIVE,Resale,Strata,81,"7,901",-,Apartment,1,99 yrs lease commencing from 1996,25,Outside Central Region,06 to 10
THE CREEK @ BUKIT,"2,368,000","1,668.42","1,419",Oct-20,TOH TUCK ROAD,Resale,Strata,155,"15,277",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
SKIES MILTONIA,"555,000",484.38,"1,146",Oct-20,MILTONIA CLOSE,Resale,Strata,45,"12,333",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,01 to 05
LA FIESTA,"970,000",753.48,"1,287",Oct-20,SENGKANG SQUARE,Resale,Strata,70,"13,857",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
EUPHONY GARDENS,"838,000","1,151.75",728,Oct-20,JALAN MATA AYER,Resale,Strata,107,"7,832",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
BUTTERWORTH 8,"2,000,000","1,313.21","1,523",Oct-20,BUTTERWORTH LANE,Resale,Strata,122,"16,393",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
CASAFINA,"975,000","1,033.34",944,Oct-20,BEDOK SOUTH AVENUE 1,Resale,Strata,96,"10,156",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
EIGHT COURTYARDS,"1,118,000","1,087.16","1,028",Oct-20,CANBERRA DRIVE,Resale,Strata,101,"11,069",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
RIVERVALE CREST,"720,000",936.47,769,Oct-20,RIVERVALE CRESCENT,Resale,Strata,87,"8,276",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,11 to 15
GRANDEUR 8,"1,250,000","1,248.62","1,001",Oct-20,ANG MO KIO CENTRAL 3,Resale,Strata,116,"10,776",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,06 to 10
RIPPLE BAY,"900,000",764.24,"1,178",Oct-20,PASIR RIS LINK,Resale,Strata,71,"12,676",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
KINGSFORD . HILLVIEW PEAK,"686,000",527.44,"1,301",Oct-20,HILLVIEW RISE,Resale,Strata,49,"14,000",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,16 to 20
THE MINTON,"760,000",710.42,"1,070",Oct-20,HOUGANG STREET 11,Resale,Strata,66,"11,515",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
CHANGI RISE CONDOMINIUM,"960,000","1,259.39",762,Oct-20,SIMEI RISE,Resale,Strata,117,"8,205",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
CHANGI RISE CONDOMINIUM,"750,000","1,022.58",733,Oct-20,SIMEI RISE,Resale,Strata,95,"7,895",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
BISHAN PARK CONDOMINIUM,"1,320,000","1,323.97",997,Oct-20,SIN MING WALK,Resale,Strata,123,"10,732",-,Condominium,1,99 yrs lease commencing from 1991,20,Rest of Central Region,01 to 05
RIVERTREES RESIDENCES,"1,510,000","1,205.57","1,253",Oct-20,FERNVALE CLOSE,Resale,Strata,112,"13,482",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"1,020,000",936.47,"1,089",Oct-20,FERNVALE ROAD,Resale,Strata,87,"11,724",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
PALM GARDENS,"913,000","1,216.33",751,Oct-20,HONG SAN WALK,Resale,Strata,113,"8,080",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,11 to 15
EASTPOINT GREEN,"910,000","1,184.04",769,Oct-20,SIMEI STREET 3,Resale,Strata,110,"8,273",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
38 I SUITES,"730,000",452.09,"1,615",Oct-20,IPOH LANE,Resale,Strata,42,"17,381",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
STRATFORD COURT,"1,268,000","1,733",732,Oct-20,BEDOK RIA CRESCENT,Resale,Strata,161,"7,876",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
PARC PALAIS,"1,500,000","1,334.74","1,124",Oct-20,HUME AVENUE,Resale,Strata,124,"12,097",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
BISHAN 8,"1,335,000","1,194.8","1,117",Oct-20,BISHAN STREET 21,Resale,Strata,111,"12,027",-,Condominium,1,99 yrs lease commencing from 1996,20,Rest of Central Region,01 to 05
HILLSTA,"1,300,000","1,205.57","1,078",Oct-20,PHOENIX ROAD,Resale,Strata,112,"11,607",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
THE LINEAR,"1,730,000","1,808.35",957,Oct-20,UPPER BUKIT TIMAH ROAD,Resale,Strata,168,"10,298",-,Apartment,1,999 yrs lease commencing from 1876,23,Outside Central Region,06 to 10
COSTA RHU,"1,625,000","1,399.32","1,161",Oct-20,RHU CROSS,Resale,Strata,130,"12,500",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,11 to 15
THE MINTON,"770,000",796.54,967,Oct-20,HOUGANG STREET 11,Resale,Strata,74,"10,405",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,16 to 20
HIGH PARK RESIDENCES,"810,000",667.37,"1,214",Oct-20,FERNVALE ROAD,Resale,Strata,62,"13,065",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
VILLA MARINA,"1,290,000","1,248.62","1,033",Oct-20,JALAN SEMPADAN,Resale,Strata,116,"11,121",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"1,155,000",807.3,"1,431",Oct-20,LORONG HOW SUN,Resale,Strata,75,"15,400",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
NV RESIDENCES,"1,020,000","1,184.04",861,Oct-20,PASIR RIS GROVE,Resale,Strata,110,"9,273",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
VIBES @ KOVAN,"800,000",742.72,"1,077",Oct-20,KOVAN ROAD,Resale,Strata,69,"11,594",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
PARKVIEW APARTMENTS,"770,000","1,087.16",708,Oct-20,BUKIT BATOK STREET 25,Resale,Strata,101,"7,624",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,01 to 05
THE CASCADIA,"2,098,000","1,237.86","1,695",Oct-20,BUKIT TIMAH ROAD,Resale,Strata,115,"18,243",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
COSTA DEL SOL,"1,420,000","1,237.86","1,147",Oct-20,BAYSHORE ROAD,Resale,Strata,115,"12,348",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05
SILVERSEA,"1,745,000","1,065.64","1,638",Oct-20,MARINE PARADE ROAD,Resale,Strata,99,"17,626",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,06 to 10
FLO RESIDENCE,"990,000","1,011.82",978,Oct-20,PUNGGOL FIELD WALK,Resale,Strata,94,"10,532",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE NAUTICAL,"575,000",570.49,"1,008",Oct-20,JALAN SENDUDOK,Resale,Strata,53,"10,849",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
MIDTOWN RESIDENCES,"825,000",699.66,"1,179",Oct-20,UPPER SERANGOON ROAD,Resale,Strata,65,"12,692",-,Apartment,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
RIVERSOUND RESIDENCE,"580,000",473.62,"1,225",Oct-20,SENGKANG EAST AVENUE,Resale,Strata,44,"13,182",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
SPACE @ KOVAN,"655,000",548.96,"1,193",Oct-20,YIO CHU KANG ROAD,Resale,Strata,51,"12,843",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
BEDOK RESIDENCES,"1,250,000",882.65,"1,416",Oct-20,BEDOK NORTH DRIVE,Resale,Strata,82,"15,244",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,06 to 10
ECO SANCTUARY,"1,255,000",990.29,"1,267",Oct-20,CHESTNUT AVENUE,Resale,Strata,92,"13,641",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,16 to 20
D'BANYAN,"865,000","1,119.46",773,Oct-20,JALAN SENDUDOK,Resale,Strata,104,"8,317",-,Apartment,1,999 yrs lease commencing from 1885,27,Outside Central Region,01 to 05
THE SCALA,"1,300,000",893.41,"1,455",Oct-20,SERANGOON AVENUE 3,Resale,Strata,83,"15,663",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
LA FIESTA,"948,888",753.48,"1,259",Oct-20,SENGKANG SQUARE,Resale,Strata,70,"13,556",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
SUNHAVEN,"1,180,000","1,259.39",937,Oct-20,UPPER CHANGI ROAD EAST,Resale,Strata,117,"10,085",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE CASCADIA,"1,560,000",990.29,"1,575",Oct-20,BUKIT TIMAH ROAD,Resale,Strata,92,"16,957",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE TEMBUSU,"1,095,000",645.84,"1,695",Oct-20,TAMPINES ROAD,Resale,Strata,60,"18,250",-,Condominium,1,Freehold,19,Outside Central Region,16 to 20
LAGOON VIEW,"1,398,888","1,646.89",849,Oct-20,MARINE PARADE ROAD,Resale,Strata,153,"9,143",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,06 to 10
CARISSA PARK CONDOMINIUM,"1,700,000","2,109.74",806,Oct-20,FLORA DRIVE,Resale,Strata,196,"8,673",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
38 I SUITES,"720,000",505.91,"1,423",Oct-20,IPOH LANE,Resale,Strata,47,"15,319",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
HILLVIEW GREEN,"1,825,000","1,722.24","1,060",Oct-20,HUME AVENUE,Resale,Strata,160,"11,406",-,Condominium,1,999 yrs lease commencing from 1883,21,Outside Central Region,06 to 10
MELVILLE PARK,"860,000","1,377.79",624,Oct-20,SIMEI STREET 1,Resale,Strata,128,"6,719",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,06 to 10
STILL MANSIONS,"1,131,000","1,097.93","1,030",Oct-20,STILL ROAD,Resale,Strata,102,"11,088",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
LA FIESTA,"1,235,000","1,001.05","1,234",Oct-20,SENGKANG SQUARE,Resale,Strata,93,"13,280",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
STRATUM,"770,000",721.19,"1,068",Oct-20,ELIAS ROAD,Resale,Strata,67,"11,493",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
MANDARIN GARDENS,"1,600,000","1,571.54","1,018",Oct-20,SIGLAP ROAD,Resale,Strata,146,"10,959",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,21 to 25
THE PALETTE,"1,180,000","1,151.75","1,025",Oct-20,PASIR RIS GROVE,Resale,Strata,107,"11,028",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
KOVAN REGENCY,"827,000",592.02,"1,397",Oct-20,KOVAN RISE,Resale,Strata,55,"15,036",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
CLOVER BY THE PARK,"1,820,000","1,603.84","1,135",Oct-20,BISHAN STREET 25,Resale,Strata,149,"12,215",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,11 to 15
WATERTOWN,"810,000",570.49,"1,420",Oct-20,PUNGGOL CENTRAL,Resale,Strata,53,"15,283",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE GARDENS AT BISHAN,"961,200",882.65,"1,089",Oct-20,SIN MING WALK,Resale,Strata,82,"11,722",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
SEASTRAND,"1,050,000","1,108.69",947,Oct-20,PASIR RIS LINK,Resale,Strata,103,"10,194",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
FLORIDIAN,"1,720,000",968.76,"1,775",Oct-20,BUKIT TIMAH ROAD,Resale,Strata,90,"19,111",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
BLU CORAL,"1,350,000","1,194.8","1,130",Oct-20,LORONG L TELOK KURAU,Resale,Strata,111,"12,162",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
BULLION PARK,"970,000",807.3,"1,202",Oct-20,LENTOR LOOP,Resale,Strata,75,"12,933",-,Condominium,1,Freehold,26,Outside Central Region,11 to 15
ARCHIPELAGO,"680,000",527.44,"1,289",Oct-20,BEDOK RESERVOIR ROAD,Resale,Strata,49,"13,878",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
CHANGI GREEN,"1,520,000","1,334.74","1,139",Oct-20,UPPER CHANGI ROAD EAST,Resale,Strata,124,"12,258",-,Condominium,1,Freehold,16,Outside Central Region,06 to 10
THE JADE,"1,085,000","1,011.82","1,072",Oct-20,BUKIT BATOK CENTRAL LINK,Resale,Strata,94,"11,543",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,21 to 25
EASTPOINT GREEN,"760,000",958,793,Oct-20,SIMEI STREET 3,Resale,Strata,89,"8,539",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
THOMSON THREE,"1,875,000","1,410.08","1,330",Oct-20,BRIGHT HILL DRIVE,Resale,Strata,131,"14,313",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,21 to 25
HEDGES PARK CONDOMINIUM,"840,000",871.88,963,Oct-20,FLORA DRIVE,Resale,Strata,81,"10,370",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
SERAYA VILLE,"1,428,000","1,431.61",997,Oct-20,SERAYA LANE,Resale,Strata,133,"10,737",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
LAKEVIEW ESTATE,"1,500,000","1,614.6",929,Oct-20,UPPER THOMSON ROAD,Resale,Strata,150,"10,000",-,Apartment,1,99 yrs lease commencing from 1977,20,Rest of Central Region,21 to 25
THE GARDENS AT BISHAN,"980,000",882.65,"1,110",Oct-20,SIN MING WALK,Resale,Strata,82,"11,951",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
THE HILLFORD,"695,000",656.6,"1,058",Oct-20,JALAN JURONG KECHIL,Resale,Strata,61,"11,393",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,01 to 05
NV RESIDENCES,"733,888",764.24,960,Oct-20,PASIR RIS GROVE,Resale,Strata,71,"10,336",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
THE TENNERY,"668,000",613.55,"1,089",Oct-20,WOODLANDS ROAD,Resale,Strata,57,"11,719",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
COCO PALMS,"635,000",462.85,"1,372",Oct-20,PASIR RIS GROVE,Resale,Strata,43,"14,767",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
SANCTUARY GREEN,"1,710,000","1,399.32","1,222",Oct-20,TANJONG RHU ROAD,Resale,Strata,130,"13,154",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10
H2O RESIDENCES,"850,000",796.54,"1,067",Oct-20,FERNVALE LINK,Resale,Strata,74,"11,486",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,06 to 10
AQUARIUS BY THE PARK,"1,008,000","1,227.1",821,Oct-20,BEDOK RESERVOIR VIEW,Resale,Strata,114,"8,842",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,06 to 10
SUMMERHILL,"1,780,000","1,388.56","1,282",Oct-20,HUME AVENUE,Resale,Strata,129,"13,798",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
THE PANORAMA,"1,600,000","1,065.64","1,501",Oct-20,ANG MO KIO AVENUE 2,Resale,Strata,99,"16,162",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,11 to 15
SPRING @ KATONG,"1,700,000","1,194.8","1,423",Oct-20,CEYLON ROAD,Resale,Strata,111,"15,315",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
VINA LODGE,"1,545,000","1,700.71",908,Oct-20,SIRAT ROAD,Resale,Strata,158,"9,778",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"818,000",667.37,"1,226",Oct-20,FERNVALE ROAD,Resale,Strata,62,"13,194",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
YISHUN EMERALD,"980,000","1,399.32",700,Oct-20,CANBERRA DRIVE,Resale,Strata,130,"7,538",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
SOUTHAVEN II,"960,000",818.06,"1,174",Oct-20,HINDHEDE WALK,Resale,Strata,76,"12,632",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,01 to 05
PARC VISTA,"866,800","1,054.87",822,Oct-20,CORPORATION ROAD,Resale,Strata,98,"8,845",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,06 to 10
MANDARIN GARDENS,"710,000",731.95,970,Oct-20,SIGLAP ROAD,Resale,Strata,68,"10,441",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,01 to 05
THE CLEARWATER,"1,250,000","1,205.57","1,037",Oct-20,BEDOK RESERVOIR VIEW,Resale,Strata,112,"11,161",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
BAYSHORE PARK,"925,000",936.47,988,Oct-20,BAYSHORE ROAD,Resale,Strata,87,"10,632",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,11 to 15
WATERFRONT ISLE,"1,130,000",914.94,"1,235",Oct-20,BEDOK RESERVOIR ROAD,Resale,Strata,85,"13,294",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
ORCHID PARK CONDO,"650,000",958,678,Oct-20,YISHUN STREET 81,Resale,Strata,89,"7,303",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05
THE CASCADIA,"1,720,000",990.29,"1,737",Oct-20,BUKIT TIMAH ROAD,Resale,Strata,92,"18,696",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
THE CASCADIA,"1,520,000",882.65,"1,722",Oct-20,BUKIT TIMAH ROAD,Resale,Strata,82,"18,537",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE LUCENT,"2,438,000","2,432.66","1,002",Oct-20,LORONG N TELOK KURAU,Resale,Strata,226,"10,788",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
D'NEST,"1,268,000","1,130.22","1,122",Oct-20,PASIR RIS GROVE,Resale,Strata,105,"12,076",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
CASA MERAH,"1,720,000","1,571.54","1,094",Oct-20,TANAH MERAH KECHIL AVENUE,Resale,Strata,146,"11,781",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,06 to 10
JEWEL @ BUANGKOK,"1,520,000","1,194.8","1,272",Oct-20,COMPASSVALE BOW,Resale,Strata,111,"13,694",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THE JADE,"1,575,000","1,754.53",898,Oct-20,BUKIT BATOK CENTRAL LINK,Resale,Strata,163,"9,663",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,01 to 05
THE SENSORIA,"915,000","1,001.05",914,Oct-20,JALAN ULU SEMBAWANG,Resale,Strata,93,"9,839",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
KENSINGTON PARK CONDOMINIUM,"2,150,000","1,657.66","1,297",Oct-20,KENSINGTON PARK DRIVE,Resale,Strata,154,"13,961",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,06 to 10
RIVER ISLES,"1,160,000","1,173.28",989,Oct-20,EDGEDALE PLAINS,Resale,Strata,109,"10,642",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
NORTHVALE,"640,000",688.9,929,Oct-20,CHOA CHU KANG LOOP,Resale,Strata,64,"10,000",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,01 to 05
LIVIA,"1,160,000","1,410.08",823,Oct-20,PASIR RIS GROVE,Resale,Strata,131,"8,855",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
THE PALETTE,"800,000",753.48,"1,062",Oct-20,PASIR RIS GROVE,Resale,Strata,70,"11,429",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
MI CASA,"980,000","1,119.46",875,Oct-20,CHOA CHU KANG AVENUE 3,Resale,Strata,104,"9,423",-,Condominium,1,99 yrs lease commencing from 2008,23,Outside Central Region,01 to 05
WATERFRONT KEY,"1,840,000","1,517.72","1,212",Oct-20,BEDOK RESERVOIR ROAD,Resale,Strata,141,"13,050",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
THE MEDLEY,"1,950,000","2,012.87",969,Oct-20,LORONG G TELOK KURAU,Resale,Strata,187,"10,428",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
ORCHID PARK CONDO,"657,000",958,686,Oct-20,YISHUN STREET 81,Resale,Strata,89,"7,382",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05
THE MILTONIA RESIDENCES,"1,250,000","1,528.49",818,Oct-20,MILTONIA CLOSE,Resale,Strata,142,"8,803",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
THE ESTA,"2,700,000","1,560.78","1,730",Oct-20,AMBER GARDENS,Resale,Strata,145,"18,621",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
THE BAYSHORE,"765,000","1,011.82",756,Oct-20,BAYSHORE ROAD,Resale,Strata,94,"8,138",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20
HILLION RESIDENCES,"750,000",473.62,"1,584",Oct-20,JELEBU ROAD,Resale,Strata,44,"17,045",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,16 to 20
THOMSON GRAND,"2,150,000","1,571.54","1,368",Oct-20,SIN MING WALK,Resale,Strata,146,"14,726",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,16 to 20
HIGH PARK RESIDENCES,"825,000",678.13,"1,217",Oct-20,FERNVALE ROAD,Resale,Strata,63,"13,095",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
YEWTEE RESIDENCES,"1,356,000","1,625.36",834,Oct-20,CHOA CHU KANG NORTH 6,Resale,Strata,151,"8,980",-,Apartment,1,99 yrs lease commencing from 2006,23,Outside Central Region,11 to 15
YISHUN EMERALD,"848,000","1,334.74",635,Oct-20,CANBERRA DRIVE,Resale,Strata,124,"6,839",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
THE LAKESHORE,"1,490,000","1,463.9","1,018",Oct-20,JURONG WEST STREET 41,Resale,Strata,136,"10,956",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,050,000",893.41,"1,175",Oct-20,FERNVALE ROAD,Resale,Strata,83,"12,651",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
THE LAKESHORE,"1,070,000","1,108.69",965,Oct-20,JURONG WEST STREET 41,Resale,Strata,103,"10,388",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,11 to 15
THE SUMMIT,"1,540,000","1,237.86","1,244",Oct-20,UPPER EAST COAST ROAD,Resale,Strata,115,"13,391",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
BLISS@KOVAN,"800,000",527.44,"1,517",Oct-20,SIMON LANE,Resale,Strata,49,"16,327",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
WATERFRONT KEY,"1,330,000","1,173.28","1,134",Oct-20,BEDOK RESERVOIR ROAD,Resale,Strata,109,"12,202",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
KENSINGTON PARK CONDOMINIUM,"2,510,000","2,238.91","1,121",Oct-20,KENSINGTON PARK DRIVE,Resale,Strata,208,"12,067",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
SKY VUE,"810,000",484.38,"1,672",Oct-20,BISHAN STREET 15,Resale,Strata,45,"18,000",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,06 to 10
RIVERSAILS,"608,000",516.67,"1,177",Oct-20,UPPER SERANGOON CRESCENT,Resale,Strata,48,"12,667",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
H2O RESIDENCES,"1,180,000","1,130.22","1,044",Oct-20,FERNVALE LINK,Resale,Strata,105,"11,238",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,16 to 20
