Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE HILLIER,"788,888",516.67,"1,527",May-21,HILLVIEW RISE,Resale,Strata,48,"16,435",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
THE MAYFAIR,"840,000",893.41,940,May-21,JURONG EAST STREET 32,Resale,Strata,83,"10,120",-,Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,06 to 10
LAKESIDE APARTMENTS,"1,222,500","1,517.72",805,May-21,YUAN CHING ROAD,Resale,Strata,141,"8,670",-,Apartment,1,99 yrs lease commencing from 1977,22,Outside Central Region,11 to 15
BEAUTY WORLD CENTRE,"1,760,000","1,969.81",893,May-21,UPPER BUKIT TIMAH ROAD,Resale,Strata,183,"9,617",-,Apartment,1,99 yrs lease commencing from 1979,21,Rest of Central Region,26 to 30
ROSEWOOD,"840,000","1,173.28",716,May-21,ROSEWOOD DRIVE,Resale,Strata,109,"7,706",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,01 to 05
PARC OLYMPIA,"750,000",775.01,968,May-21,FLORA DRIVE,Resale,Strata,72,"10,417",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
TROPICAL SPRING,"1,298,000","1,388.56",935,May-21,SIMEI STREET 4,Resale,Strata,129,"10,062",-,Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,06 to 10
Q BAY RESIDENCES,"940,000",828.83,"1,134",May-21,TAMPINES STREET 86,Resale,Strata,77,"12,208",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
REGENT GROVE,"805,000","1,162.51",692,May-21,CHOA CHU KANG NORTH 7,Resale,Strata,108,"7,454",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,01 to 05
LA FIESTA,"935,000",731.95,"1,277",May-21,SENGKANG SQUARE,Resale,Strata,68,"13,750",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
RIVERSAILS,"1,050,000",947.23,"1,108",May-21,UPPER SERANGOON CRESCENT,Resale,Strata,88,"11,932",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
PARK EAST,"2,330,000","1,689.95","1,379",May-21,JALAN TUA KONG,Resale,Strata,157,"14,841",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
CHANGI RISE CONDOMINIUM,"1,225,000","1,474.67",831,May-21,SIMEI RISE,Resale,Strata,137,"8,942",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
THE PANORAMA,"1,628,000","1,065.64","1,528",May-21,ANG MO KIO AVENUE 2,Resale,Strata,99,"16,444",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
MAYSPRINGS,"990,000","1,291.68",766,May-21,PETIR ROAD,Resale,Strata,120,"8,250",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,01 to 05
CLOVER BY THE PARK,"1,880,000","1,248.62","1,506",May-21,BISHAN STREET 25,Resale,Strata,116,"16,207",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,31 to 35
EASTERN LAGOON,"1,118,000",753.48,"1,484",May-21,UPPER EAST COAST ROAD,Resale,Strata,70,"15,971",-,Condominium,1,Freehold,15,Outside Central Region,11 to 15
VERSILIA ON HAIG,"1,780,000","1,130.22","1,575",May-21,IPOH LANE,Resale,Strata,105,"16,952",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
SYMPHONY HEIGHTS,"1,360,000",968.76,"1,404",May-21,HUME AVENUE,Resale,Strata,90,"15,111",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
Q BAY RESIDENCES,"1,330,000","1,119.46","1,188",May-21,TAMPINES STREET 86,Resale,Strata,104,"12,788",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
THE GALE,"1,400,000","1,345.5","1,041",May-21,FLORA ROAD,Resale,Strata,125,"11,200",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
TREE HOUSE,"1,310,888","1,151.75","1,138",May-21,CHESTNUT AVENUE,Resale,Strata,107,"12,251",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,21 to 25
ONE AMBER,"2,300,000","1,259.39","1,826",May-21,AMBER GARDENS,Resale,Strata,117,"19,658",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
CASAFINA,"1,230,000","1,313.21",937,May-21,BEDOK SOUTH AVENUE 1,Resale,Strata,122,"10,082",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
HILLVIEW REGENCY,"1,000,000","1,130.22",885,May-21,BUKIT BATOK EAST AVENUE 2,Resale,Strata,105,"9,524",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,16 to 20
SPRING @ LANGSAT,"2,021,000","1,808.35","1,118",May-21,LANGSAT ROAD,Resale,Strata,168,"12,030",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
EQUATORIAL APARTMENTS,"3,650,000","2,497.25","1,462",May-21,MEYER ROAD,Resale,Strata,232,"15,733",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
LA FIESTA,"935,000",753.48,"1,241",May-21,SENGKANG SQUARE,Resale,Strata,70,"13,357",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
PARC ROSEWOOD,"520,000",430.56,"1,208",May-21,ROSEWOOD DRIVE,Resale,Strata,40,"13,000",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
WATERTOWN,"760,000",581.26,"1,308",May-21,PUNGGOL CENTRAL,Resale,Strata,54,"14,074",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
WOODHAVEN,"670,000",592.02,"1,132",May-21,WOODGROVE AVENUE,Resale,Strata,55,"12,182",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
A TREASURE TROVE,"1,650,000","2,120.51",778,May-21,PUNGGOL WALK,Resale,Strata,197,"8,376",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
LAKEHOLMZ,"1,338,000","1,506.96",888,May-21,CORPORATION ROAD,Resale,Strata,140,"9,557",-,Condominium,1,99 yrs lease commencing from 2001,22,Outside Central Region,11 to 15
NV RESIDENCES,"785,000",764.24,"1,027",May-21,PASIR RIS GROVE,Resale,Strata,71,"11,056",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
STADIA,"500,000",559.73,893,May-21,YIO CHU KANG ROAD,Resale,Strata,52,"9,615",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
MY MANHATTAN,"1,325,000","1,076.4","1,231",May-21,SIMEI STREET 3,Resale,Strata,100,"13,250",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
ECO,"785,000",592.02,"1,326",May-21,BEDOK SOUTH AVENUE 3,Resale,Strata,55,"14,273",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
THE SANTORINI,"1,048,000",914.94,"1,145",May-21,TAMPINES STREET 86,Resale,Strata,85,"12,329",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
MEADOWS @ PEIRCE,"1,438,000","1,119.46","1,285",May-21,UPPER THOMSON ROAD,Resale,Strata,104,"13,827",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
LA FIESTA,"940,000",753.48,"1,248",May-21,SENGKANG SQUARE,Resale,Strata,70,"13,429",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
TERRENE AT BUKIT TIMAH,"1,600,000","1,076.4","1,486",May-21,JALAN JURONG KECHIL,Resale,Strata,100,"16,000",-,Condominium,1,999 yrs lease commencing from 1885,21,Rest of Central Region,01 to 05
H2O RESIDENCES,"868,000",742.72,"1,169",May-21,FERNVALE LINK,Resale,Strata,69,"12,580",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,16 to 20
ROSEWOOD,"880,000","1,173.28",750,May-21,ROSEWOOD DRIVE,Resale,Strata,109,"8,073",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,06 to 10
H2O RESIDENCES,"918,000",882.65,"1,040",May-21,FERNVALE LINK,Resale,Strata,82,"11,195",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,16 to 20
CHANGI RISE CONDOMINIUM,"1,000,000","1,259.39",794,May-21,SIMEI RISE,Resale,Strata,117,"8,547",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
A TREASURE TROVE,"1,340,000","1,130.22","1,186",May-21,PUNGGOL WALK,Resale,Strata,105,"12,762",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
FOREST HILLS CONDOMINIUM,"960,000","1,356.26",708,May-21,TRANSIT ROAD,Resale,Strata,126,"7,619",-,Condominium,1,99 yrs lease commencing from 2000,26,Outside Central Region,01 to 05
PARC OASIS,"1,200,000","1,227.1",978,May-21,JURONG EAST AVENUE 1,Resale,Strata,114,"10,526",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,16 to 20
THE WARREN,"881,000","1,065.64",827,May-21,CHOA CHU KANG LOOP,Resale,Strata,99,"8,899",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,01 to 05
SUITES @ GUILLEMARD,"1,050,000",904.18,"1,161",May-21,LIM AH WOO ROAD,Resale,Strata,84,"12,500",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SELETAR PARK RESIDENCE,"633,000",527.44,"1,200",May-21,SELETAR ROAD,Resale,Strata,49,"12,918",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
PEBBLE BAY,"3,200,000","2,335.79","1,370",May-21,TANJONG RHU ROAD,Resale,Strata,217,"14,747",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
PARC PALAIS,"1,620,000","1,270.15","1,275",May-21,HUME AVENUE,Resale,Strata,118,"13,729",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
GRANDE VISTA,"1,700,000","1,636.13","1,039",May-21,CACTUS DRIVE,Resale,Strata,152,"11,184",-,Condominium,1,999 yrs lease commencing from 1886,28,Outside Central Region,01 to 05
OASIS @ ELIAS,"1,230,000","1,474.67",834,May-21,ELIAS ROAD,Resale,Strata,137,"8,978",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
THE MINTON,"1,150,000",979.52,"1,174",May-21,HOUGANG STREET 11,Resale,Strata,91,"12,637",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
THE TEMBUSU,"2,280,000","1,367.03","1,668",May-21,TAMPINES ROAD,Resale,Strata,127,"17,953",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE PALETTE,"928,888",893.41,"1,040",May-21,PASIR RIS GROVE,Resale,Strata,83,"11,191",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
CHILTERN PARK,"1,328,000","1,302.44","1,020",May-21,SERANGOON AVENUE 3,Resale,Strata,121,"10,975",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,01 to 05
HUME PARK I,"1,700,000","1,345.5","1,263",May-21,HUME AVENUE,Resale,Strata,125,"13,600",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
RIVERTREES RESIDENCES,"883,000",731.95,"1,206",May-21,FERNVALE CLOSE,Resale,Strata,68,"12,985",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,06 to 10
GRANDE VISTA,"1,868,000","1,636.13","1,142",May-21,CACTUS DRIVE,Resale,Strata,152,"12,289",-,Condominium,1,999 yrs lease commencing from 1886,28,Outside Central Region,01 to 05
PARC BLEU,"1,500,000","1,334.74","1,124",May-21,JOO CHIAT PLACE,Resale,Strata,124,"12,097",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
RIS GRANDEUR,"1,638,000","1,539.25","1,064",May-21,ELIAS ROAD,Resale,Strata,143,"11,455",-,Condominium,1,Freehold,18,Outside Central Region,16 to 20
KOVAN MELODY,"1,060,000",871.88,"1,216",May-21,KOVAN ROAD,Resale,Strata,81,"13,086",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,11 to 15
ST PATRICK'S GREEN,"1,590,000","1,097.93","1,448",May-21,ST. PATRICK'S ROAD,Resale,Strata,102,"15,588",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
JADE RESIDENCES,"1,225,000",731.95,"1,674",May-21,LEW LIAN VALE,Resale,Strata,68,"18,015",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
RIVER ISLES,"1,500,000","1,496.2","1,003",May-21,EDGEDALE PLAINS,Resale,Strata,139,"10,791",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
HILLVIEW GREEN,"1,360,000","1,323.97","1,027",May-21,HUME AVENUE,Resale,Strata,123,"11,057",-,Condominium,1,999 yrs lease commencing from 1883,21,Outside Central Region,01 to 05
OASIS @ ELIAS,"1,060,000","1,270.15",835,May-21,ELIAS ROAD,Resale,Strata,118,"8,983",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
LIVIA,"1,120,000","1,259.39",889,May-21,PASIR RIS GROVE,Resale,Strata,117,"9,573",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
COSTA RHU,"3,400,000","2,238.91","1,519",May-21,RHU CROSS,Resale,Strata,208,"16,346",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
PANDAN VALLEY,"3,808,318","3,272.26","1,164",May-21,PANDAN VALLEY,Resale,Strata,304,"12,527",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
TERRENE AT BUKIT TIMAH,"850,000",527.44,"1,612",May-21,JALAN JURONG KECHIL,Resale,Strata,49,"17,347",-,Condominium,1,999 yrs lease commencing from 1885,21,Rest of Central Region,01 to 05
ESTELLA GARDENS,"990,000","1,291.68",766,May-21,FLORA ROAD,Resale,Strata,120,"8,250",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
TREE HOUSE,"1,480,000","1,248.62","1,185",May-21,CHESTNUT AVENUE,Resale,Strata,116,"12,759",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,11 to 15
LE CONNEY PARK,"1,318,888","1,184.04","1,114",May-21,LORONG L TELOK KURAU,Resale,Strata,110,"11,990",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
HIGH OAK CONDOMINIUM,"1,080,000","1,011.82","1,067",May-21,TOH TUCK ROAD,Resale,Strata,94,"11,489",-,Condominium,1,99 yrs lease commencing from 1996,21,Rest of Central Region,01 to 05
ECO,"770,000",581.26,"1,325",May-21,BEDOK SOUTH AVENUE 3,Resale,Strata,54,"14,259",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
SHERWOOD TOWER,"1,200,000","1,420.85",845,May-21,JALAN ANAK BUKIT,Resale,Strata,132,"9,091",-,Apartment,1,99 yrs lease commencing from 1976,21,Rest of Central Region,16 to 20
HIGH PARK RESIDENCES,"758,888",592.02,"1,282",May-21,FERNVALE ROAD,Resale,Strata,55,"13,798",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
PARC OLYMPIA,"958,000","1,022.58",937,May-21,FLORA DRIVE,Resale,Strata,95,"10,084",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
THE CENTRIS,"1,660,000","1,700.71",976,May-21,JURONG WEST CENTRAL 3,Resale,Strata,158,"10,506",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,16 to 20
KINGSFORD WATERBAY,"875,000",678.13,"1,290",May-21,UPPER SERANGOON VIEW,Resale,Strata,63,"13,889",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
KINGSFORD WATERBAY,"1,145,000",850.36,"1,346",May-21,UPPER SERANGOON VIEW,Resale,Strata,79,"14,494",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
THE MEYERISE,"5,200,000","2,055.92","2,529",May-21,MEYER ROAD,Resale,Strata,191,"27,225",-,Condominium,1,Freehold,15,Rest of Central Region,26 to 30
SELETAR PARK RESIDENCE,"600,000",527.44,"1,138",May-21,SELETAR ROAD,Resale,Strata,49,"12,245",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
HILLVIEW REGENCY,"1,050,000","1,130.22",929,May-21,BUKIT BATOK EAST AVENUE 2,Resale,Strata,105,"10,000",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,16 to 20
EAST MEADOWS,"1,330,000","1,356.26",981,May-21,TANAH MERAH KECHIL ROAD,Resale,Strata,126,"10,556",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,01 to 05
PARC VERA,"928,000",871.88,"1,064",May-21,HOUGANG STREET 32,Resale,Strata,81,"11,457",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
TANGERINE GROVE,"1,560,000","1,194.8","1,306",May-21,PAYA LEBAR CRESCENT,Resale,Strata,111,"14,054",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
PARADISE PALMS,"1,620,000","1,151.75","1,407",May-21,DUNMAN ROAD,Resale,Strata,107,"15,140",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SUNRISE GARDENS,"988,888","1,280.92",772,May-21,SUNRISE AVENUE,Resale,Strata,119,"8,310",-,Condominium,1,99 yrs lease commencing from 1995,28,Outside Central Region,01 to 05
SKIES MILTONIA,"580,000",484.38,"1,197",May-21,MILTONIA CLOSE,Resale,Strata,45,"12,889",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,01 to 05
SIGNATURE PARK,"1,428,000","1,054.87","1,354",May-21,TOH TUCK ROAD,Resale,Strata,98,"14,571",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
SUNSHINE LOFT,"950,000",721.19,"1,317",May-21,LORONG L TELOK KURAU,Resale,Strata,67,"14,179",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
FLO RESIDENCE,"925,000","1,011.82",914,May-21,PUNGGOL FIELD WALK,Resale,Strata,94,"9,840",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
CASA MERAH,"1,700,000","1,539.25","1,104",May-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,143,"11,888",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,06 to 10
RIVER ISLES,"1,260,000","1,420.85",887,May-21,EDGEDALE PLAINS,Resale,Strata,132,"9,545",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
WATERVIEW,"1,240,000","1,130.22","1,097",May-21,TAMPINES AVENUE 1,Resale,Strata,105,"11,810",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
MI CASA,"1,200,000","1,280.92",937,May-21,CHOA CHU KANG AVENUE 3,Resale,Strata,119,"10,084",-,Condominium,1,99 yrs lease commencing from 2008,23,Outside Central Region,01 to 05
DOUBLE BAY RESIDENCES,"1,328,000","1,270.15","1,046",May-21,SIMEI STREET 4,Resale,Strata,118,"11,254",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
MANDARIN GARDENS,"1,770,000","1,571.54","1,126",May-21,SIGLAP ROAD,Resale,Strata,146,"12,123",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,11 to 15
ESTELLA GARDENS,"860,000",936.47,918,May-21,FLORA ROAD,Resale,Strata,87,"9,885",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
KINGSFORD . HILLVIEW PEAK,"675,000",516.67,"1,306",May-21,HILLVIEW RISE,Resale,Strata,48,"14,063",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
THE LAKESHORE,"1,325,000","1,184.04","1,119",May-21,JURONG WEST STREET 41,Resale,Strata,110,"12,045",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,11 to 15
SUITES @ PAYA LEBAR,"610,000",409.03,"1,491",May-21,UPPER PAYA LEBAR ROAD,Resale,Strata,38,"16,053",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
PARC OLYMPIA,"660,000",656.6,"1,005",May-21,FLORA DRIVE,Resale,Strata,61,"10,820",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
THE CAPE,"1,800,000",968.76,"1,858",May-21,AMBER ROAD,Resale,Strata,90,"20,000",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE MAKENA,"2,150,000","1,291.68","1,664",May-21,MEYER ROAD,Resale,Strata,120,"17,917",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
TERRENE AT BUKIT TIMAH,"2,700,000","1,550.02","1,742",May-21,JALAN JURONG KECHIL,Resale,Strata,144,"18,750",-,Condominium,1,999 yrs lease commencing from 1885,21,Rest of Central Region,01 to 05
KOVAN MELODY,"1,400,000","1,227.1","1,141",May-21,KOVAN ROAD,Resale,Strata,114,"12,281",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,11 to 15
PARKSHORE,"2,600,000","1,636.13","1,589",May-21,TANJONG RHU ROAD,Resale,Strata,152,"17,105",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
BOTANIQUE AT BARTLEY,"750,000",516.67,"1,452",May-21,UPPER PAYA LEBAR ROAD,Resale,Strata,48,"15,625",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"760,000",592.02,"1,284",May-21,FERNVALE ROAD,Resale,Strata,55,"13,818",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
PANDAN VALLEY,"2,650,000","2,185.09","1,213",May-21,PANDAN VALLEY,Resale,Strata,203,"13,054",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
EBONY MANSIONS,"1,555,000","1,194.8","1,301",May-21,LORONG M TELOK KURAU,Resale,Strata,111,"14,009",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
VILLA MARINA,"1,350,000","1,496.2",902,May-21,JALAN SEMPADAN,Resale,Strata,139,"9,712",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
PALMERA RESIDENCE,"1,310,000","1,528.49",857,May-21,LORONG N TELOK KURAU,Resale,Strata,142,"9,225",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
TIERRA VUE,"2,100,000","1,453.14","1,445",May-21,ST. PATRICK'S ROAD,Resale,Strata,135,"15,556",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
BAYSHORE PARK,"1,268,000","1,173.28","1,081",May-21,BAYSHORE ROAD,Resale,Strata,109,"11,633",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,21 to 25
SAVANNAH CONDOPARK,"1,269,000","1,453.14",873,May-21,SIMEI RISE,Resale,Strata,135,"9,400",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
COSTA DEL SOL,"1,530,000","1,237.86","1,236",May-21,BAYSHORE ROAD,Resale,Strata,115,"13,304",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,06 to 10
CHANTILLY RISE,"1,108,000",947.23,"1,170",May-21,HILLVIEW AVENUE,Resale,Strata,88,"12,591",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
TEMBELING COURT,"1,220,000",818.06,"1,491",May-21,TEMBELING ROAD,Resale,Strata,76,"16,053",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
GARDENVISTA,"1,810,000","1,323.97","1,367",May-21,DUNEARN ROAD,Resale,Strata,123,"14,715",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,01 to 05
FLORIDIAN,"4,100,000","2,346.55","1,747",May-21,BUKIT TIMAH ROAD,Resale,Strata,218,"18,807",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
URBAN VISTA,"675,000",538.2,"1,254",May-21,TANAH MERAH KECHIL LINK,Resale,Strata,50,"13,500",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
WATER PLACE,"1,620,000","1,216.33","1,332",May-21,TANJONG RHU ROAD,Resale,Strata,113,"14,336",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,06 to 10
BAYOU RESIDENCE,"1,100,000",936.47,"1,175",May-21,UPPER PAYA LEBAR ROAD,Resale,Strata,87,"12,644",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
SAVANNAH CONDOPARK,"1,010,000","1,227.1",823,May-21,SIMEI RISE,Resale,Strata,114,"8,860",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
SOUTHAVEN II,"1,025,000",818.06,"1,253",May-21,HINDHEDE WALK,Resale,Strata,76,"13,487",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,01 to 05
THE MINTON,"1,060,000",936.47,"1,132",May-21,HOUGANG STREET 11,Resale,Strata,87,"12,184",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
BEDOK RESIDENCES,"1,400,000",850.36,"1,646",May-21,BEDOK NORTH DRIVE,Resale,Strata,79,"17,722",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
LAKEVILLE,"1,185,000",775.01,"1,529",May-21,JURONG LAKE LINK,Resale,Strata,72,"16,458",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15
THE CASCADIA,"2,385,000","1,248.62","1,910",May-21,BUKIT TIMAH ROAD,Resale,Strata,116,"20,560",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
SELETAR PARK RESIDENCE,"970,000",839.59,"1,155",May-21,SELETAR ROAD,Resale,Strata,78,"12,436",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
THE BROOKS I,"806,000",570.49,"1,413",May-21,SPRINGSIDE WALK,Resale,Strata,53,"15,208",-,Apartment,1,Freehold,26,Outside Central Region,01 to 05
WATERVIEW,"1,390,000","1,323.97","1,050",May-21,TAMPINES AVENUE 1,Resale,Strata,123,"11,301",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
ROSEWOOD,"760,000","1,033.34",735,May-21,ROSEWOOD DRIVE,Resale,Strata,96,"7,917",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,11 to 15
BOTANIQUE AT BARTLEY,"1,000,000",656.6,"1,523",May-21,UPPER PAYA LEBAR ROAD,Resale,Strata,61,"16,393",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
BOTANIQUE AT BARTLEY,"1,200,000",731.95,"1,639",May-21,UPPER PAYA LEBAR ROAD,Resale,Strata,68,"17,647",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
BEDOK RESIDENCES,"1,260,000",925.7,"1,361",May-21,BEDOK NORTH DRIVE,Resale,Strata,86,"14,651",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
PALM ISLES,"570,000",516.67,"1,103",May-21,FLORA DRIVE,Resale,Strata,48,"11,875",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
SUNGLADE,"1,250,000","1,044.11","1,197",May-21,SERANGOON AVENUE 2,Resale,Strata,97,"12,887",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,11 to 15
